"Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID","sentimentQDAP.WordCount","sentimentQDAP.SentimentGI","sentimentQDAP.NegativityGI","sentimentQDAP.PositivityGI","sentimentQDAP.SentimentHE","sentimentQDAP.NegativityHE","sentimentQDAP.PositivityHE","sentimentQDAP.SentimentLM","sentimentQDAP.NegativityLM","sentimentQDAP.PositivityLM","sentimentQDAP.RatioUncertaintyLM","sentimentQDAP.SentimentQDAP","sentimentQDAP.NegativityQDAP","sentimentQDAP.PositivityQDAP","Sentiment.WordCount","Sentiment.SentimentGI","Sentiment.NegativityGI","Sentiment.PositivityGI","Sentiment.SentimentHE","Sentiment.NegativityHE","Sentiment.PositivityHE","Sentiment.SentimentLM","Sentiment.NegativityLM","Sentiment.PositivityLM","Sentiment.RatioUncertaintyLM","Sentiment.SentimentQDAP","Sentiment.NegativityQDAP","Sentiment.PositivityQDAP"
"i love these videos","Daniel Martinez","0","0","2018-08-30T00:03:04Z","UgxnUMDJJCd-VmOlnf94AaABAg","None","FALSE","OHviieMFY0c",  2.000000000,  0.500000000,  0.000000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.500000000,  0.000000000,  0.500000000,  2,positive,0.00000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.50000000
"i use qlik for data viz, but yes 12 year olds can do our job lol","Lorenzo Rodriguez","0","0","2018-08-29T17:27:53Z","UgynkXxe3GuP1NSwHQl4AaABAg","None","FALSE","OHviieMFY0c", 10.000000000,  0.100000000,  0.000000000,  0.100000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.100000000,  0.000000000,  0.100000000, 10,positive,0.00000000,0.10000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.10000000
"hi i'm from indonesia, please give subtitle to your video. i'm having a hard time to understanding what your video is talking about frown https skeptical /youtu.be/xjgis83eqlk","Julpia","0","0","2018-08-29T02:19:25Z","UgyONJeriXJLMH9tUSR4AaABAg","None","FALSE","OHviieMFY0c", 14.000000000,  0.000000000,  0.214285714,  0.214285714,  0.071428571,  0.000000000,  0.071428571,  0.071428571,  0.000000000,  0.071428571,  0.000000000,  0.000000000,  0.214285714,  0.214285714, 14,neutral,0.21428571,0.21428571,positive,0.000000000,0.071428571,positive,0.00000000,0.071428571,0.000000000,neutral,0.21428571,0.21428571
"watching your videos gives me motivation to study lol","Sarah Castelar","0","0","2018-08-28T21:14:47Z","UgzljY8Kwd0yn0Duz4J4AaABAg","None","FALSE","OHviieMFY0c",  6.000000000,  0.166666667,  0.166666667,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.166666667,  0.000000000,  0.166666667,  6,positive,0.16666667,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.16666667
"youre such a virgin","1","0","0","2018-08-28T17:58:38Z","UgyB_VNjFRhFP53US3J4AaABAg","None","FALSE","OHviieMFY0c",  2.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"haha, i'm that les miserable guy when it comes to coding, 100% accurate even in competitions i even swear just to keep my logic working pouting face ","Eric Pascual","0","1","2018-08-28T04:10:15Z","UgyAf0GYgc77knQNn7B4AaABAg","None","FALSE","OHviieMFY0c", 17.000000000,  0.000000000,  0.352941176,  0.352941176,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.352941176,  0.117647059,  0.470588235, 17,neutral,0.35294118,0.35294118,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.11764706,0.47058824
"hey i have a question regarding personal project. i have been thinking to start my own personal project so that i keep programming something or the other but i am confused as to what should i work on. so how do u decide which application u want to develop? what if u make a video on this topic?","Sulli Nair","0","0","2018-08-24T07:28:27Z","UgyAjZfbodf9X2tPO354AaABAg","None","FALSE","OHviieMFY0c", 21.000000000, -0.047619048,  0.142857143,  0.095238095,  0.000000000,  0.000000000,  0.000000000, -0.095238095,  0.095238095,  0.000000000,  0.047619048,  0.095238095,  0.095238095,  0.190476190, 21,negative,0.14285714,0.09523810,neutral,0.000000000,0.000000000,negative,0.09523810,0.000000000,0.047619048,positive,0.09523810,0.19047619
"@2:55 very, very very, very... suspect.","Juice 25","1","2","2018-08-23T22:44:04Z","Ugz_UqKAqyDch12blK94AaABAg","None","FALSE","OHviieMFY0c",  1.000000000, -1.000000000,  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -1.000000000,  1.000000000,  0.000000000,  0.000000000, -1.000000000,  1.000000000,  0.000000000,  1,negative,1.00000000,0.00000000,neutral,0.000000000,0.000000000,negative,1.00000000,0.000000000,0.000000000,negative,1.00000000,0.00000000
"that actually got me thinking. under what circumstances, would you want to pass your banana to someone else?","Rong Sen Ng","0","0","2018-08-23T06:51:13Z","Ugx7C93ZZEYQDJDWzF14AaABAg","None","FALSE","OHviieMFY0c",  9.000000000,  0.111111111,  0.111111111,  0.222222222,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.111111111,  0.111111111,  0.000000000,  9,positive,0.11111111,0.22222222,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.11111111,0.00000000
"hi joma, how many programming language do you know?i mean you can code in that","Swapnil Gawali","0","0","2018-08-22T20:03:08Z","Ugy9L9sCYQooLa295Rl4AaABAg","None","FALSE","OHviieMFY0c",  8.000000000, -0.125000000,  0.125000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.125000000,  0.125000000,  0.000000000,  8,negative,0.12500000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.12500000,0.00000000
"joma, you are very inspiring! keep it up!","A P","0","0","2018-08-22T16:39:41Z","Ugy_cjJkZr_LiqVV81F4AaABAg","None","FALSE","OHviieMFY0c",  3.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,positive,0.00000000,0.33333333,neutral,0.000000000,0.000000000,positive,0.00000000,0.333333333,0.000000000,positive,0.00000000,0.33333333
"can i get domain/subdomain free??","Tigran Muradyan","0","0","2018-08-22T14:11:19Z","UgzwUJKLeZe8tX1jHsx4AaABAg","None","FALSE","OHviieMFY0c",  4.000000000,  0.000000000,  0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.250000000,  0.000000000,  0.250000000,  4,neutral,0.25000000,0.25000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.25000000
"i'm both slouch potato and stinky feet ;(","Thezftw","0","0","2018-08-22T01:44:17Z","UgwUOHqaJSwVEVtDIKN4AaABAg","None","FALSE","OHviieMFY0c",  4.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  4,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"pie charts smiley ","Alfen Febral","0","0","2018-08-21T19:02:42Z","UgwfB9VNCZAPqN9wnad4AaABAg","None","FALSE","OHviieMFY0c",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"your workflow is so damn relatable laughing ","André Søndergaard","0","0","2018-08-21T12:25:59Z","UgxPdXpPkLvfqE2tyCl4AaABAg","None","FALSE","OHviieMFY0c",  4.000000000, -0.250000000,  0.500000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  4,negative,0.50000000,0.25000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.25000000,0.00000000
"yeah ...yeaaaaah man i do not not know any fucing data or codes but thiz dude make it funny and ent on his blasted channel... now i want more vids.. wish i didnt have to take u know that pill. cough cough adderral to do what i do ...its just i learn by doing the damn thing than put that man on a projector or board","*Yes I* *Hate you too*","0","0","2018-08-21T04:50:43Z","UgyWAlL29T0KCtFDk7N4AaABAg","None","FALSE","OHviieMFY0c", 33.000000000,  0.151515152,  0.121212121,  0.272727273,  0.000000000,  0.000000000,  0.000000000, -0.060606061,  0.060606061,  0.000000000,  0.000000000, -0.060606061,  0.090909091,  0.030303030, 33,positive,0.12121212,0.27272727,neutral,0.000000000,0.000000000,negative,0.06060606,0.000000000,0.000000000,negative,0.09090909,0.03030303
"1.3k wanted you to be fired hahaha","Arespi","0","0","2018-08-21T03:10:48Z","UgwHEbUUx9NRWapLxP54AaABAg","None","FALSE","OHviieMFY0c",  3.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,negative,0.33333333,0.00000000,neutral,0.000000000,0.000000000,negative,0.33333333,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"3 smiley 5 pass a banana around smiley )","CaptainMasala","0","1","2018-08-21T00:24:52Z","UgxokWvqLKPnKBzTFMp4AaABAg","None","FALSE","OHviieMFY0c",  5.000000000,  0.000000000,  0.200000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.200000000,  0.200000000,  0.000000000,  5,neutral,0.20000000,0.20000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.20000000,0.00000000
"dude you need a girlfriend you know you can't marry a computer","Ayodele David","0","0","2018-08-20T22:08:46Z","Ugx52afh2U7mWd6o2Yd4AaABAg","None","FALSE","OHviieMFY0c",  7.000000000,  0.142857143,  0.142857143,  0.285714286,  0.000000000,  0.000000000,  0.000000000, -0.142857143,  0.142857143,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  7,positive,0.14285714,0.28571429,neutral,0.000000000,0.000000000,negative,0.14285714,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"who fucking passes a banana?","Sam Omar","0","0","2018-08-20T21:37:22Z","Ugx2Pcv3pnzpT6BGnmh4AaABAg","None","FALSE","OHviieMFY0c",  3.000000000,  0.000000000,  0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.666666667,  0.666666667,  0.000000000,  3,neutral,0.33333333,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.66666667,0.00000000
"coding js in vim, that is the level of fancifulness that i have been looking for laughing ","Fixer","0","0","2018-08-20T15:05:20Z","UgzwDb3GWFC-oicHYnl4AaABAg","None","FALSE","OHviieMFY0c",  6.000000000,  0.166666667,  0.166666667,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.166666667,  0.166666667,  6,positive,0.16666667,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.16666667,0.16666667
"where is part 2?","Chandan Singh","0","0","2018-08-20T11:30:36Z","UgxmdUjZwdKvGXsG1WR4AaABAg","None","FALSE","OHviieMFY0c",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"can u give a link on a source code, please?","Dan Kiz","0","2","2018-08-20T09:07:36Z","UgwBqMpRmBvAAnFsjXF4AaABAg","None","FALSE","OHviieMFY0c",  6.000000000,  0.333333333,  0.000000000,  0.333333333,  0.166666667,  0.000000000,  0.166666667,  0.166666667,  0.000000000,  0.166666667,  0.000000000,  0.166666667,  0.000000000,  0.166666667,  6,positive,0.00000000,0.33333333,positive,0.000000000,0.166666667,positive,0.00000000,0.166666667,0.000000000,positive,0.00000000,0.16666667
"fam...your videos are really cool and you use dope soundtracks too...never compromise on the soundtrack. victory hand ","okechukwu onwuorah","0","0","2018-08-20T00:17:48Z","Ugwo7PA-okf5PFmkYjZ4AaABAg","None","FALSE","OHviieMFY0c", 12.000000000,  0.083333333,  0.250000000,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.166666667,  0.083333333,  0.250000000, 12,positive,0.25000000,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.08333333,0.25000000
"your boyfriend is hot","John Turret","0","0","2018-08-19T19:31:25Z","UgycH1oEfyazLrttJUp4AaABAg","None","FALSE","OHviieMFY0c",  2.000000000, -0.500000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.500000000,  0.000000000,  0.500000000,  2,negative,0.50000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.50000000
"great video edit, you have some good sence of editing, nice job! can't wait to see another great video from you.","Mikey Bravo","0","0","2018-08-19T19:01:28Z","UgxeaiM84NF8wF5kvkN4AaABAg","None","FALSE","OHviieMFY0c", 14.000000000,  0.214285714,  0.071428571,  0.285714286,  0.071428571,  0.000000000,  0.071428571,  0.214285714,  0.000000000,  0.214285714,  0.000000000,  0.285714286,  0.000000000,  0.285714286, 14,positive,0.07142857,0.28571429,positive,0.000000000,0.071428571,positive,0.00000000,0.214285714,0.000000000,positive,0.00000000,0.28571429
"playing with fire - mattias andreasson","KJ Mok","0","0","2018-08-19T16:45:16Z","UgywZPW8WsmjuENGOv94AaABAg","None","FALSE","OHviieMFY0c",  4.000000000,  0.000000000,  0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.250000000,  0.000000000,  0.250000000,  4,neutral,0.25000000,0.25000000,neutral,0.000000000,0.000000000,negative,0.25000000,0.000000000,0.000000000,positive,0.00000000,0.25000000
"i am 3 years old am i too old for programming ?","Raouf Rahiche","27","1870","2018-04-16T15:01:34Z","Ugz7Ef6wlr_MyXijp2F4AaABAg","None","FALSE","OnXlnd3JB-8",  4.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  4,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"10:09 why not just fib(n-3) ?","La Volpe","2","0","2022-06-14T20:52:27Z","UgzV8arM6sxma_sHxqp4AaABAg","None","FALSE","OnXlnd3JB-8",  2.000000000,  0.500000000,  0.000000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.500000000,  0.000000000,  0.500000000,  2,positive,0.00000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.50000000
"this kid just pulled a speed programming competition strat. instead of writing a working function, just take the inputs given by the prompt and return the e tongue sticking out ected outputs.","Saltome","1","0","2022-02-14T17:19:42Z","UgxGzdb6ZZOFtd6HDqt4AaABAg","None","FALSE","OnXlnd3JB-8", 21.000000000,  0.142857143,  0.095238095,  0.238095238,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.238095238,  0.000000000,  0.238095238, 21,positive,0.09523810,0.23809524,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.23809524
"what is the website called","Ba Dum Tss","1","0","2022-02-11T19:15:07Z","Ugxstq3d3_L3NCdtnCR4AaABAg","None","FALSE","OnXlnd3JB-8",  2.000000000,  0.500000000,  0.000000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,positive,0.00000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"me as a 14 years old boy c++ programmer watching this vid blowfish blowfish ","Develxper79🏳️‍🌈⃠","0","0","2021-12-30T18:37:45Z","UgybsHAMpYzH4f1BM954AaABAg","None","FALSE","OnXlnd3JB-8",  8.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  8,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"damn, your teaching is so goood i wish u were my teacher","Byte Chazer","0","0","2021-12-10T14:47:09Z","UgwXYDfUMqCYN7m5YG54AaABAg","None","FALSE","OnXlnd3JB-8",  5.000000000, -0.200000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.200000000,  0.200000000,  5,negative,0.20000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.20000000,0.20000000
"any updates on his stanford application","Yogesh Kumar","0","1","2021-10-03T15:38:38Z","UgyHA8NxliTkGDEwqOR4AaABAg","None","FALSE","OnXlnd3JB-8",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"so the duration of session depends on the time limit of the camera....","Tricky life","0","0","2021-09-05T13:50:20Z","UgxHmsO6NmLjxro7mHh4AaABAg","None","FALSE","OnXlnd3JB-8",  6.000000000, -0.166666667,  0.333333333,  0.166666667,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.166666667,  0.166666667,  0.166666667,  0.166666667,  0.166666667,  0.333333333,  6,negative,0.33333333,0.16666667,neutral,0.000000000,0.000000000,neutral,0.16666667,0.166666667,0.166666667,positive,0.16666667,0.33333333
"i started programming when i was 11 i am now 13 i am dumb","Beksman0","0","1","2021-09-02T16:47:26Z","UgyNMDNEvHm4Pjfa5hV4AaABAg","None","FALSE","OnXlnd3JB-8",  4.000000000, -0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  4,negative,0.25000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.25000000,0.00000000
"12 year old random guy on youtube who won ioi and got a internship at google and won icpc and other internation programming olympiads: hehe amateur","Akshat Singhania","0","0","2021-08-30T05:04:04Z","UgxPNj1PZiW-OinY17l4AaABAg","None","FALSE","OnXlnd3JB-8", 17.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.058823529,  0.058823529,  0.058823529,  0.117647059, 17,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.058823529,positive,0.05882353,0.11764706
"dang im 18 and haven't started coding yet","Khushi","0","0","2021-08-29T21:08:20Z","Ugxrq0ZAQWuE3abVYKZ4AaABAg","None","FALSE","OnXlnd3JB-8",  5.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
